cokey,chkey,prcent,slope_r,slope,hzname,depth,awc,clay,silt,sand,OM,dbthirdbar,th33,th1500,bd,lat,lon
20367604,59800969,80.0,1,2,BE,28.0,0.18,13.0,67.0,20.0,1.75,1.6,25.1,9.3,-0.235,38.209308,-75.428675
20367604,59800966,80.0,1,2,Bt1,38.0,0.14,26.0,62.0,12.0,0.25,1.6,28.5,13.3,-0.269,38.209308,-75.428675
20367604,59800967,80.0,1,2,2C1,91.0,0.1,9.0,16.0,75.0,0.25,1.75,17.2,7.5,-0.1545,38.209308,-75.428675
20367604,59800965,80.0,1,2,2C2,152.0,0.1,6.0,10.0,84.0,0.25,1.75,5.0,7.5,-0.0325,38.209308,-75.428675
20314438,59611301,50.0,9,15,E,13.0,0.14,4.0,37.0,59.0,3.2,1.51,15.5,6.7,-0.1399,42.374599,-73.113298
20314438,59611304,50.0,9,15,Bhs,20.0,0.19,7.0,34.0,59.0,10.0,1,19.4,11.3,-0.184,42.374599,-73.113298
20314438,59611306,50.0,9,15,Bs,28.0,0.19,4.0,37.0,59.0,7.0,1.01,16.1,7.6,-0.1509,42.374599,-73.113298
20314438,59611303,50.0,9,15,BC,66.0,0.12,4.0,37.0,59.0,2.5,1.44,14.9,5.8,-0.1346,42.374599,-73.113298
20520629,60225986,80.0,3,5,H1,0.0,0.09,7.0,9.2,83.8,2.0,1.2,15.5,6,-0.143,41.405306,-70.675303
20520629,60225987,80.0,3,5,H2,28.0,0.05,2.5,6.5,91.0,0.1,1.5,7.2,1.6,-0.057,41.405306,-70.675303
20372976,59819282,90.0,20,25,A,5.0,0.2,7.0,32.0,61.0,10.0,0.97,20.5,11.8,-0.1953,42.61567,-70.94043
20372976,59819285,90.0,20,25,Bw1,25.0,0.16,7.0,32.0,61.0,1.32,1.35,14.8,5.7,-0.1345,42.61567,-70.94043
20372976,59819284,90.0,20,25,Bw2,43.0,0.14,7.0,32.0,61.0,0.41,1.64,13.8,5.2,-0.1216,42.61567,-70.94043
20372976,59819283,90.0,20,25,Cd,71.0,0.11,7.0,32.0,61.0,0.16,1.8,11.9,4.6,-0.101,42.61567,-70.94043
20344283,59704932,53.0,12,15,A,8.0,0.11,8.0,31.0,61.0,7.5,0.99,18.2,9.6,-0.1721,42.538161,-72.51803699999998
20344283,59704933,53.0,12,15,Bw,10.0,0.12,6.0,31.0,63.0,4.28,1,14.0,5.8,-0.13,42.538161,-72.51803699999998
20379079,59839363,80.0,2,3,H1,0.0,0.19,11.5,67.7,20.8,3.5,1.25,25.4,9.8,-0.2415,42.135851,-72.62595300000002
20379079,59839364,80.0,2,3,H2,30.0,0.17,6.0,66.2,27.8,4.0,1.35,24.0,8.4,-0.2265,42.135851,-72.62595300000002
20379079,59839365,80.0,2,3,H3,53.0,0.17,6.0,66.2,27.8,2.0,1.35,15.2,5.8,-0.1385,42.135851,-72.62595300000002
20391712,59874166,85.0,30,35,A,3.0,0.11,2.0,17.0,81.0,5.5,1.13,15.1,6.4,-0.1397,42.312493,-72.570105
20391712,59874165,85.0,30,35,Bw1,20.0,0.09,2.0,17.0,81.0,0.5,1.64,8.0,1.8,-0.0636,42.312493,-72.570105
20391712,59874164,85.0,30,35,Bw2,28.0,0.08,2.0,17.0,81.0,0.3,1.69,7.2,1.5,-0.0551,42.312493,-72.570105
20391712,59874163,85.0,30,35,BC,41.0,0.07,1.0,15.0,84.0,0.1,1.71,4.0,0.6,-0.0229,42.312493,-72.570105
20391712,59874162,85.0,30,35,C,48.0,0.03,1.0,4.0,95.0,0.08,1.64,2.4,0.4,-0.007600001,42.312493,-72.570105
20519113,60220978,85.0,1,1,H1,0.0,0.25,9.5,69.3,21.2,6.5,1.2,27.5,12.1,-0.263,42.221944,-71.136689
20519113,60220979,85.0,1,1,H2,66.0,0.21,8.5,69.9,21.6,1.0,1.35,21.4,5.9,-0.2005,42.221944,-71.136689
20519113,60220980,85.0,1,1,H3,147.0,0.07,4.5,10.5,85.0,0.5,1.45,11.7,3.4,-0.1025,42.221944,-71.136689
20352598,59741538,85.0,1,3,A,3.0,0.19,7.0,32.0,61.0,10.0,1,19.8,11.6,-0.188,41.985562,-70.820145
20352598,59741540,85.0,1,3,Bw,16.0,0.14,5.0,30.0,65.0,1.2,1.4,12.4,4.1,-0.11,41.985562,-70.820145
20352598,59741539,85.0,1,3,Bg,26.0,0.14,5.0,30.0,65.0,0.4,1.65,11.2,3.5,-0.0955,41.985562,-70.820145
20352598,59741537,85.0,1,3,Cd,49.0,0.11,5.0,30.0,65.0,0.1,1.9,11.3,3.6,-0.094,41.985562,-70.820145
20450330,60038091,80.0,12,15,A,5.0,0.16,7.3,31.5,61.2,7.75,1.3,21.7,13.3,-0.204,42.347209,-71.879379
20450330,60038092,80.0,12,15,Bw1,13.0,0.15,6.3,30.5,63.2,0.57,1.52,13.8,4.9,-0.1228,42.347209,-71.879379
20450330,60038093,80.0,12,15,Bw2,41.0,0.14,2.3,31.5,66.2,0.43,1.52,8.5,1.9,-0.0698,42.347209,-71.879379
20450330,60038090,80.0,12,15,2C,56.0,0.08,2.0,18.9,79.1,0.1,1.62,6.5,1.2,-0.0488,42.347209,-71.879379
20019745,58684068,87.0,1,2,Oa,0.0,0.4,40.0,50.0,10.0,87.5,0.35,50.0,33,-0.4965,44.689297,-83.577337
20019745,58684066,87.0,1,2,H2,13.0,0.07,6.0,1.9,92.1,0.25,1.58,9.9,3.8,-0.0832,44.689297,-83.577337
20019745,58684067,87.0,1,2,H3,86.0,0.03,5.0,1.4,93.6,0.25,1.63,6.8,2.4,-0.0517,44.689297,-83.577337
19846093,58043538,90.0,1,1,A,0.0,0.22,21.0,52.7,26.3,4.5,1.3,30.2,16.1,-0.289,42.601547,-85.97662
19846093,58043539,90.0,1,1,Bg,25.0,0.17,21.5,37.1,41.4,0.75,1.4,27.5,12.6,-0.261,42.601547,-85.97662
19846093,58043540,90.0,1,1,Cg,86.0,0.16,20.0,20.3,59.7,0.6,1.35,20.4,12.1,-0.1905,42.601547,-85.97662
20026226,58712234,50.0,0,1,C,61.0,0.06,2.0,5.0,93.0,0.3,1.55,7.5,1.8,-0.0595,44.98612,-85.20263
19934832,58396066,90.0,9,18,H1,0.0,0.08,5.0,1.4,93.6,3.5,1.48,14.1,7.8,-0.1262,44.058309,-83.881497
19934832,58396067,90.0,9,18,H2,13.0,0.07,5.0,1.4,93.6,0.4,1.48,9.9,3.4,-0.0842,44.058309,-83.881497
19934832,58396068,90.0,9,18,H3,58.0,0.05,5.0,1.4,93.6,0.25,1.55,9.8,3.4,-0.0825,44.058309,-83.881497
19891018,58228991,45.0,5,8,A,0.0,0.07,0.5,1.5,98.0,5.0,1.35,12.5,5.7,-0.1115,46.743659,-88.364875
19891018,58228986,45.0,5,8,E,5.0,0.07,0.5,1.5,98.0,1.25,1.35,7.9,2,-0.0655,46.743659,-88.364875
19891018,58228989,45.0,5,8,Bs1,18.0,0.07,0.5,1.5,98.0,0.75,1.45,6.8,1.4,-0.0535,46.743659,-88.364875
19891018,58228987,45.0,5,8,Bs2,23.0,0.06,0.5,1.5,98.0,0.5,1.45,6.0,1,-0.0455,46.743659,-88.364875
19891018,58228990,45.0,5,8,BC,33.0,0.05,0.5,1.5,98.0,0.25,1.53,5.1,0.7,-0.0357,46.743659,-88.364875
19891018,58228988,45.0,5,8,C,66.0,0.05,0.5,1.5,98.0,0.1,1.53,4.3,0.5,-0.0277,46.743659,-88.364875
19848787,58051891,90.0,3,6,Ap,0.0,0.17,10.0,28.0,62.0,2.0,1.6,19.5,10.1,-0.179,42.599038,-85.29660600000003
19848787,58051888,90.0,3,6,B/E,23.0,0.15,28.0,32.0,40.0,0.5,1.65,32.4,19.8,-0.3075,42.599038,-85.29660600000003
19848787,58051889,90.0,3,6,Bt,41.0,0.13,28.0,28.0,44.0,0.5,1.69,31.1,20.1,-0.2941,42.599038,-85.29660600000003
19848787,58051890,90.0,3,6,C,92.0,0.16,19.0,37.0,44.0,0.2,1.8,24.0,13.3,-0.222,42.599038,-85.29660600000003
19931291,58385293,50.0,1,1,Ap,0.0,0.21,20.0,37.9,42.1,2.25,1.42,28.4,13.9,-0.2698,43.729425,-83.993188
19931291,58385294,50.0,1,1,B/E,23.0,0.18,30.0,36.5,33.5,0.5,1.57,32.2,19.8,-0.3063,43.729425,-83.993188
19931291,58385295,50.0,1,1,Bt,30.0,0.17,35.0,31.7,33.3,0.5,1.57,33.9,23,-0.3233,43.729425,-83.993188
19931291,58385296,50.0,1,1,C1,48.0,0.14,20.0,37.9,42.1,0.5,1.72,28.1,13.9,-0.2638,43.729425,-83.993188
19931291,58385297,50.0,1,1,C2,104.0,0.14,20.0,37.9,42.1,0.5,1.72,28.1,13.9,-0.2638,43.729425,-83.993188
20016559,58673772,50.0,3,6,A,0.0,0.07,2.0,8.0,90.0,3.0,1.35,11.4,4.9,-0.1005,44.62787,-86.002601
20016559,58673773,50.0,3,6,E,10.0,0.07,2.0,8.0,90.0,1.0,1.4,8.4,2.5,-0.06999999,44.62787,-86.002601
20016559,58673774,50.0,3,6,Bhs,28.0,0.07,2.0,8.0,90.0,3.0,1.4,11.5,5.1,-0.101,44.62787,-86.002601
20016559,58673775,50.0,3,6,Bs1,38.0,0.07,2.0,8.0,90.0,1.0,1.4,8.4,2.5,-0.06999999,44.62787,-86.002601
20016559,58673776,50.0,3,6,Bs2,61.0,0.07,2.0,8.0,90.0,1.0,1.4,8.4,2.5,-0.06999999,44.62787,-86.002601
20016559,58673777,50.0,3,6,Bt,99.0,0.09,4.0,6.0,90.0,0.25,1.4,7.5,2.3,-0.061,44.62787,-86.002601
20016559,58673778,50.0,3,6,2C,112.0,0.03,2.0,8.0,90.0,0.25,1.3,5.7,1.2,-0.044,44.62787,-86.002601
19912721,58322181,97.0,9,12,H1,0.0,0.22,16.5,40.0,43.5,1.75,1.35,25.7,10.7,-0.2435,41.91846500000001,-86.43271
19912721,58322182,97.0,9,12,H2,23.0,0.09,30.0,36.5,33.5,0.25,1.48,28.8,16.4,-0.2732,41.91846500000001,-86.43271
19912721,58322183,97.0,9,12,H3,114.0,0.03,6.0,3.8,90.2,0.1,1.7,5.2,2,-0.035,41.91846500000001,-86.43271
19838232,58010287,90.0,3,4,Ap,0.0,0.18,15.0,19.6,65.4,3.0,1.5,19.7,11.7,-0.182,41.947316,-85.07974200000002
19838232,58010288,90.0,3,4,Bt,23.0,0.16,21.5,18.3,60.2,0.25,1.55,20.0,12.1,-0.1845,41.947316,-85.07974200000002
19838232,58010289,90.0,3,4,C,79.0,0.14,13.0,19.6,67.4,0.25,1.73,16.6,8.2,-0.1487,41.947316,-85.07974200000002
19901077,58276416,90.0,9,12,Ap,0.0,0.13,10.0,23.4,66.6,2.0,1.45,16.4,7.7,-0.1495,42.246313,-85.022705
19901077,58276417,90.0,9,12,E,23.0,0.12,8.5,9.0,82.5,0.25,1.45,13.2,4.8,-0.1175,42.246313,-85.022705
19901077,58276418,90.0,9,12,Bt,38.0,0.12,14.0,19.2,66.8,0.25,1.48,15.5,7.3,-0.1402,42.246313,-85.022705
19901077,58276419,90.0,9,12,2C,89.0,0.03,5.0,1.4,93.6,0.25,1.48,8.1,2.7,-0.0662,42.246313,-85.022705
19839177,58013745,90.0,9,12,Ap,0.0,0.13,7.0,20.0,73.0,1.31,1.55,15.3,6.2,-0.1375,41.900553,-85.997562
19839177,58013746,90.0,9,12,E,21.0,0.12,10.0,18.0,72.0,0.33,1.5,15.6,6.4,-0.141,41.900553,-85.997562
19839177,58013747,90.0,9,12,Bt,33.0,0.12,16.0,11.0,73.0,0.4,1.53,18.3,9.8,-0.1677,41.900553,-85.997562
19839177,58013743,90.0,9,12,E and Bt,91.0,0.09,6.0,7.0,87.0,0.34,1.5,13.0,4.3,-0.115,41.900553,-85.997562
19839177,58013744,90.0,9,12,2C,139.0,0.05,2.0,5.0,93.0,0.21,1.6,5.5,1.3,-0.039,41.900553,-85.997562
20094482,58958486,100.0,3,6,A,0.0,0.1,10.0,23.4,66.6,3.0,1.4,14.2,7.1,-0.128,45.348851,-85.174118
20094482,58958487,100.0,3,6,2C,25.0,0.03,5.0,1.4,93.6,0.25,1.45,6.9,2.3,-0.0545,45.348851,-85.174118
19897561,58261834,50.0,1,2,Oe,0.0,0.5,5.0,90.0,5.0,75.0,0.15,50.9,11.1,-0.5075,46.244347,-84.343676
19897561,58261835,50.0,1,2,Oa,8.0,0.4,5.0,90.0,5.0,75.0,0.18,53.4,22.1,-0.5322,46.244347,-84.343676
19897561,58261833,50.0,1,2,Cg,51.0,0.06,0.5,5.5,94.0,0.5,1.55,6.1,1.1,-0.0455,46.244347,-84.343676
19937157,58404756,90.0,3,6,A,2.0,0.11,4.0,11.0,85.0,5.3,1.45,11.8,4.5,-0.1035,43.959511,-84.844083
19937157,58404757,90.0,3,6,E,7.0,0.11,3.0,13.0,84.0,0.8,1.5,10.2,2.9,-0.087,43.959511,-84.844083
19937157,58404758,90.0,3,6,Bw,25.0,0.1,4.0,12.0,84.0,0.6,1.55,10.4,3.6,-0.08849999,43.959511,-84.844083
19937157,58404759,90.0,3,6,E',40.0,0.1,3.0,13.0,84.0,0.3,1.6,9.4,3,-0.07799999,43.959511,-84.844083
19937157,58404760,90.0,3,6,Bt,68.0,0.1,14.0,11.0,75.0,0.4,1.55,19.2,9.6,-0.1765,43.959511,-84.844083
19937157,58404761,90.0,3,6,E and Bt,86.0,0.06,3.0,5.0,92.0,0.1,1.6,6.9,2.8,-0.053,43.959511,-84.844083
19937157,58404762,90.0,3,6,E and Bt,137.0,0.1,14.0,11.0,75.0,0.4,1.55,19.0,9.5,-0.1745,43.959511,-84.844083
19937157,58404755,90.0,3,6,C,154.0,0.1,4.0,12.0,84.0,0.1,1.55,10.3,3.3,-0.0875,43.959511,-84.844083
19866844,58137809,95.0,2,3,Ap,0.0,0.18,15.0,40.7,44.3,3.0,1.48,26.9,12.4,-0.2542,42.90674,-84.58476999999998
19866844,58137810,95.0,2,3,Btg,33.0,0.15,32.5,32.8,34.7,0.25,1.55,31.4,19.4,-0.2985,42.90674,-84.58476999999998
19866844,58137811,95.0,2,3,2C,81.0,0.03,5.0,3.9,91.1,0.25,1.58,6.1,2.1,-0.0452,42.90674,-84.58476999999998
20025320,58708931,100.0,32,45,A,0.0,0.08,5.0,1.4,93.6,3.5,1.48,14.3,8.1,-0.1282,44.653339,-84.60122199999998
20025320,58708932,100.0,32,45,Bw1,5.0,0.07,5.0,1.4,93.6,0.75,1.48,10.8,4.2,-0.0932,44.653339,-84.60122199999998
20025320,58708933,100.0,32,45,Bw2,25.0,0.07,5.0,1.4,93.6,0.75,1.48,10.8,4.2,-0.0932,44.653339,-84.60122199999998
20025320,58708934,100.0,32,45,BC,46.0,0.07,5.0,1.4,93.6,0.75,1.48,10.8,4.2,-0.0932,44.653339,-84.60122199999998
20025320,58708935,100.0,32,45,C,58.0,0.05,5.0,1.4,93.6,0.25,1.55,10.2,3.7,-0.0865,44.653339,-84.60122199999998
19895274,58250974,87.0,1,2,Oa,0.0,0.4,5.0,90.0,5.0,75.0,0.23,54.5,14.5,-0.5427,45.819752,-86.89775300000002
19895274,58250977,87.0,1,2,A,5.0,0.11,3.0,11.0,86.0,15.0,1.1,25.4,17.8,-0.243,45.819752,-86.89775300000002
19895274,58250975,87.0,1,2,Cg,18.0,0.05,1.0,4.0,95.0,0.25,1.6,6.0,1.1,-0.044,45.819752,-86.89775300000002
19895274,58250976,87.0,1,2,C,89.0,0.05,1.0,2.0,97.0,0.1,1.65,5.5,0.9,-0.0385,45.819752,-86.89775300000002
19893083,58241230,91.0,4,6,H1,0.0,0.11,7.5,9.4,83.1,1.75,1.5,15.0,6.3,-0.135,45.873536,-87.96275200000002
19893083,58241231,91.0,4,6,H2,15.0,0.1,7.5,9.4,83.1,0.25,1.48,12.7,4.3,-0.1122,45.873536,-87.96275200000002
19893083,58241233,91.0,4,6,H3,53.0,0.1,8.5,9.3,82.2,0.25,1.48,13.3,4.8,-0.1182,45.873536,-87.96275200000002
19893083,58241232,91.0,4,6,H4,86.0,0.15,13.5,16.4,70.1,0.25,1.5,16.3,7.6,-0.148,45.873536,-87.96275200000002
19893083,58241229,91.0,4,6,H5,117.0,0.13,12.0,16.7,71.3,0.25,1.5,14.7,6.4,-0.132,45.873536,-87.96275200000002
19849187,58053831,85.0,2,3,Ap,0.0,0.18,11.0,21.3,67.7,2.5,1.53,20.0,10.4,-0.1847,42.621476,-84.787166
19849187,58053832,85.0,2,3,Bt,23.0,0.2,26.5,35.6,37.9,0.25,1.53,29.4,15.8,-0.2787,42.621476,-84.787166
19849187,58053833,85.0,2,3,2C,76.0,0.17,10.0,57.1,32.9,0.25,1.55,21.9,6.5,-0.2035,42.621476,-84.787166
20140482,59110476,90.0,33,60,H1,0.0,0.11,7.5,9.0,83.5,1.25,1.48,15.5,6.4,-0.1402,45.51171,-84.90458000000002
20140482,59110477,90.0,33,60,H2,23.0,0.09,8.5,9.0,82.5,1.25,1.45,16.0,6.9,-0.1455,45.51171,-84.90458000000002
20140482,59110478,90.0,33,60,H3,61.0,0.09,11.5,4.2,84.3,0.25,1.45,16.5,7.4,-0.1505,45.51171,-84.90458000000002
20140482,59110479,90.0,33,60,H4,147.0,0.06,2.5,1.5,96.0,0.25,1.58,7.6,2,-0.0602,45.51171,-84.90458000000002
19864604,58128876,85.0,2,4,Ap,0.0,0.14,16.0,38.0,46.0,2.3,1.62,27.1,13,-0.2548,42.998628,-83.697386
19864604,58128874,85.0,2,4,Bt1,25.0,0.12,28.0,33.0,39.0,0.5,1.65,30.9,18.9,-0.2925,42.998628,-83.697386
19864604,58128873,85.0,2,4,Bt2,50.0,0.06,32.0,34.0,34.0,0.4,1.75,27.6,21.8,-0.2585,42.998628,-83.697386
19864604,58128872,85.0,2,4,BC,67.0,0.1,24.0,40.0,36.0,0.3,1.81,26.1,16.4,-0.2429,42.998628,-83.697386
19864604,58128875,85.0,2,4,Cd,113.0,0,24.0,40.0,36.0,0.2,1.95,22.8,16.8,-0.2085,42.998628,-83.697386
19935365,58397961,87.0,1,3,Ap,0.0,0.16,2.0,10.0,88.0,4.39,1.35,13.7,7.1,-0.1235,43.969516,-84.38116099999998
19935365,58397962,87.0,1,3,E,13.0,0.07,1.0,7.0,92.0,0.67,1.55,6.0,1.5,-0.0445,43.969516,-84.38116099999998
19935365,58397963,87.0,1,3,Bo,28.0,0.09,2.0,5.0,93.0,1.3,1.57,7.5,3,-0.0593,43.969516,-84.38116099999998
19935365,58397959,87.0,1,3,BC,57.0,0.06,1.0,2.0,97.0,0.07,1.68,4.0,0.8,-0.0232,43.969516,-84.38116099999998
19935365,58397960,87.0,1,3,C,90.0,0.05,0.0,2.0,98.0,0.05,1.69,2.0,0.1,-0.003099999,43.969516,-84.38116099999998
19870859,58162368,79.0,12,18,A,3.0,0.16,8.2,60.5,31.3,3.0,1.45,22.4,8.1,-0.2095,46.456753000000006,-89.988162
19870859,58162370,79.0,12,18,E,13.0,0.16,7.0,57.7,35.3,1.0,1.45,18.8,4.9,-0.1735,46.456753000000006,-89.988162
19870859,58162371,79.0,12,18,Bhs,20.0,0.16,2.7,52.3,45.0,3.0,1.48,19.4,5.4,-0.1792,46.456753000000006,-89.988162
19870859,58162372,79.0,12,18,Bs,30.0,0.15,2.0,28.7,69.3,2.0,1.48,12.2,3.9,-0.1072,46.456753000000006,-89.988162
19870859,58162373,79.0,12,18,2E/Bx,51.0,0.05,2.8,26.5,70.7,0.25,1.83,8.7,2.2,-0.0687,46.456753000000006,-89.988162
19870859,58162374,79.0,12,18,2B/Ex,84.0,0.05,3.1,30.9,66.0,0.25,1.83,9.9,2.6,-0.0807,46.456753000000006,-89.988162
19870859,58162366,79.0,12,18,2Bt,124.0,0.04,6.4,33.1,60.5,0.25,1.75,13.1,4.8,-0.1135,46.456753000000006,-89.988162
19870859,58162367,79.0,12,18,2BC,137.0,0.04,4.0,31.7,64.3,0.25,1.8,10.7,3.2,-0.08899999,46.456753000000006,-89.988162
20034254,58742003,100.0,1,1,Oa,0.0,0.4,40.0,50.0,10.0,82.5,0.43,50.0,33,-0.4957,44.726368,-85.550911
20034254,58742004,100.0,1,1,C,13.0,0.11,6.5,1.9,91.6,6.0,1.5,18.0,13,-0.165,44.726368,-85.550911
20034254,58742005,100.0,1,1,O'a,25.0,0.4,25.0,65.0,10.0,52.5,0.23,50.0,33,-0.4977,44.726368,-85.550911
20034254,58742006,100.0,1,1,C',53.0,0.05,5.0,1.4,93.6,1.25,1.48,11.0,4.7,-0.0952,44.726368,-85.550911
19911934,58319266,88.0,2,3,H1,0.0,0.2,17.5,39.5,43.0,2.5,1.55,27.7,13.6,-0.2615,43.315263,-84.630627
19911934,58319267,88.0,2,3,H2,23.0,0.16,29.0,37.0,34.0,0.25,1.5,30.3,17.6,-0.288,43.315263,-84.630627
19911934,58319268,88.0,2,3,H3,33.0,0.15,38.0,32.1,29.9,0.25,1.53,33.5,23.3,-0.3197,43.315263,-84.630627
19911934,58319265,88.0,2,3,H4,74.0,0.17,38.0,32.1,29.9,0.25,1.58,33.8,24.1,-0.3222,43.315263,-84.630627
19807061,57914271,62.0,4,6,H1,0.0,0.23,20.0,37.9,42.1,2.0,1.38,28.7,13.6,-0.2732,41.922474,-84.555137
19807061,57914272,62.0,4,6,H2,25.0,0.17,29.5,36.9,33.6,0.25,1.43,29.4,16.2,-0.2797,41.922474,-84.555137
19807061,57914273,62.0,4,6,H3,84.0,0.08,21.0,37.4,41.6,0.25,1.8,37.8,15.2,-0.36,41.922474,-84.555137
19868656,58148130,47.0,5,8,Oe,0.0,0.5,5.0,90.0,5.0,75.0,0.15,50.9,11.1,-0.5075,46.946911,-88.625011
19868656,58148125,47.0,5,8,A,3.0,0.14,4.0,20.0,76.0,5.0,1.45,19.1,9.6,-0.1765,46.946911,-88.625011
19868656,58148121,47.0,5,8,E,5.0,0.11,4.0,20.0,76.0,1.0,1.45,12.8,4,-0.1135,46.946911,-88.625011
19868656,58148127,47.0,5,8,Bhs,25.0,0.13,9.0,23.0,68.0,3.0,1.55,19.6,10.1,-0.1805,46.946911,-88.625011
19868656,58148123,47.0,5,8,Bs,36.0,0.13,9.0,23.0,68.0,2.0,1.55,18.2,8.7,-0.1665,46.946911,-88.625011
19868656,58148128,47.0,5,8,Bx,56.0,0.06,7.0,15.0,78.0,0.25,1.88,15.7,6.2,-0.1382,46.946911,-88.625011
19868656,58148122,47.0,5,8,Ex,76.0,0.06,5.0,17.0,78.0,0.25,1.88,13.6,4.6,-0.1172,46.946911,-88.625011
19868656,58148126,47.0,5,8,B/Ex,104.0,0.06,5.0,23.0,72.0,0.25,1.88,13.3,4.3,-0.1142,46.946911,-88.625011
19868656,58148124,47.0,5,8,Bt,124.0,0.13,13.0,16.0,71.0,0.25,1.6,18.5,8.9,-0.169,46.946911,-88.625011
19868656,58148129,47.0,5,8,C,160.0,0.12,8.0,18.0,74.0,0.1,1.7,15.0,5.7,-0.133,46.946911,-88.625011
19909231,58308595,88.0,1,2,Ap,0.0,0.12,14.0,44.0,42.0,2.35,1.65,17.6,10,-0.1595,43.877267,-83.03599100000002
19909231,58308593,88.0,1,2,Bt,23.0,0.13,29.0,34.0,37.0,0.91,1.73,16.9,10.6,-0.1517,43.877267,-83.03599100000002
19909231,58308594,88.0,1,2,C,43.0,0.12,19.0,43.0,38.0,0.31,1.75,17.3,7.4,-0.1555,43.877267,-83.03599100000002
19909231,58308596,88.0,1,2,2Cd,66.0,0,16.0,36.0,48.0,0.3,1.97,10.5,6.9,-0.0853,43.877267,-83.03599100000002
19902552,58281465,51.0,9,12,Ap,0.0,0.1,5.0,15.8,79.2,1.75,1.48,13.4,4.9,-0.1192,42.957621,-85.075234
19902552,58281466,51.0,9,12,B,28.0,0.12,8.5,9.0,82.5,0.25,1.45,12.4,4.5,-0.1095,42.957621,-85.075234
19902552,58281467,51.0,9,12,Bt,46.0,0.12,17.5,39.5,43.0,0.25,1.48,22.3,9,-0.2082,42.957621,-85.075234
19902552,58281468,51.0,9,12,2C,86.0,0.03,5.0,1.4,93.6,0.25,1.48,6.8,2.3,-0.0532,42.957621,-85.075234
20012936,58660756,90.0,3,6,H1,0.0,0.08,5.0,1.4,93.6,3.5,1.48,14.3,8.1,-0.1282,44.366356,-83.624877
20012936,58660757,90.0,3,6,H2,8.0,0.07,5.0,1.4,93.6,0.4,1.48,10.2,3.7,-0.08719999,44.366356,-83.624877
20012936,58660758,90.0,3,6,H3,51.0,0.05,5.0,1.4,93.6,0.25,1.55,10.2,3.7,-0.0865,44.366356,-83.624877
20012936,58660759,90.0,3,6,H4,104.0,0.05,5.0,1.4,93.6,0.25,1.55,10.2,3.7,-0.0865,44.366356,-83.624877
19891347,58230997,100.0,12,18,A,0.0,0.23,10.0,70.0,20.0,5.0,1.3,26.8,11.3,-0.255,46.04266,-88.485456
19891347,58230995,100.0,12,18,Bs1,10.0,0.22,10.0,70.0,20.0,2.0,1.5,24.6,8.8,-0.231,46.04266,-88.485456
19891347,58230994,100.0,12,18,Bs2,25.0,0.22,10.0,70.0,20.0,2.0,1.5,24.7,8.9,-0.232,46.04266,-88.485456
19891347,58230992,100.0,12,18,E,46.0,0.2,5.0,45.0,50.0,1.0,1.5,14.2,4.9,-0.127,46.04266,-88.485456
19891347,58230993,100.0,12,18,B/E,56.0,0.2,10.0,70.0,20.0,0.75,1.5,22.6,7,-0.211,46.04266,-88.485456
19891347,58230991,100.0,12,18,2C1,99.0,0.02,0.5,2.5,97.0,0.25,1.6,3.2,0.5,-0.016,46.04266,-88.485456
19891347,58230996,100.0,12,18,2C2,127.0,0.02,0.5,2.5,97.0,0.25,1.6,3.7,0.5,-0.021,46.04266,-88.485456
19929845,58379901,90.0,2,4,Ap,0.0,0.2,17.5,39.5,43.0,2.5,1.55,27.7,13.6,-0.2615,43.66802,-84.81303199999998
19929845,58379902,90.0,2,4,B/E,25.0,0.16,30.0,36.5,33.5,0.25,1.5,30.2,17.3,-0.287,43.66802,-84.81303199999998
19929845,58379903,90.0,2,4,Bt,36.0,0.15,37.5,32.3,30.2,0.25,1.53,32.8,22,-0.3127,43.66802,-84.81303199999998
19929845,58379904,90.0,2,4,C,76.0,0.17,35.0,31.7,33.3,0.25,1.58,32.3,21.2,-0.3072,43.66802,-84.81303199999998
19899836,58271192,23.0,3,6,H1,0.0,0.16,9.0,23.6,67.4,1.25,1.4,14.8,6.1,-0.134,42.213831,-84.418617
19899836,58271193,23.0,3,6,H2,33.0,0.15,24.0,17.8,58.2,0.5,1.5,21.2,13.5,-0.197,42.213831,-84.418617
19899836,58271194,23.0,3,6,H3,48.0,0.15,29.0,37.0,34.0,0.25,1.5,29.3,16.5,-0.278,42.213831,-84.418617
19899836,58271195,23.0,3,6,H4,112.0,0.11,11.5,23.2,65.3,0.1,1.55,14.9,6.4,-0.1335,42.213831,-84.418617
19845714,58042203,90.0,2,6,Ap,0.0,0.13,7.0,20.0,73.0,1.31,1.55,15.3,6.2,-0.1375,42.265446,-85.52915899999998
19845714,58042204,90.0,2,6,E,21.0,0.12,10.0,18.0,72.0,0.33,1.5,15.6,6.4,-0.141,42.265446,-85.52915899999998
19845714,58042205,90.0,2,6,Bt,33.0,0.12,16.0,11.0,73.0,0.4,1.53,18.3,9.8,-0.1677,42.265446,-85.52915899999998
19845714,58042201,90.0,2,6,E and Bt,91.0,0.09,6.0,7.0,87.0,0.34,1.5,13.0,4.3,-0.115,42.265446,-85.52915899999998
19845714,58042202,90.0,2,6,2C,139.0,0.05,2.0,5.0,93.0,0.21,1.6,5.5,1.3,-0.039,42.265446,-85.52915899999998
